mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1
-6.8003187,-0.33487797,1,1,4.9099035,1.01999
-5.521537,-0.28211498,1,1,5.2264023,1.3591208
-5.797167,-0.39846134,1,1,5.489375,1.402267
-6.6553106,-0.32594395,1,1,5.2982125,1.2861717
-5.8641415,-0.5952959,1,1,5.19079,1.1987474
-6.1146584,-0.4216299,1,1,5.358094,1.321888
-5.052505,-0.5147295,1,1,5.4258766,1.4698901
-6.4704695,-0.46805286,1,1,5.3656883,1.4270926
-6.102254,-0.5217447,1,1,5.1769056,1.2242005
-6.6939096,-0.32674503,1,1,5.719553,1.7705309
-6.5028486,-0.61583805,1,1,4.9817185,1.0023446
-5.933238,-0.34068012,1,1,5.266543,1.2301397
-7.2005434,-0.3333521,1,1,5.0103245,1.0760932
-5.240101,-0.58336926,1,1,5.6184673,1.6288104
-6.1429853,-0.7690172,1,1,5.084714,1.0824244
-6.0274515,-0.42506313,1,1,5.5145216,1.5152125
-6.3519907,-0.46291256,1,1,5.350332,1.3795953
-6.3379564,-0.642354,1,1,5.1638765,1.3415098
-6.2154303,-0.7492838,1,1,5.1412373,1.1414111
-5.789975,-0.61906815,1,1,5.2265463,1.2139807
-5.713971,-0.37223053,1,1,5.539501,1.4513745
-6.135148,-0.6171751,1,1,5.045772,1.0791626
-6.2306156,-0.5851011,1,1,5.3003936,1.425035
-5.146966,-0.8098116,1,1,5.2269306,1.2201562
-6.6845636,-0.36596203,1,1,4.8948913,0.9438691
-6.4884233,-0.43462086,1,1,4.912382,0.98544717
-5.8396378,-0.44054508,1,1,5.717124,1.7473629
-6.806535,-0.4040842,1,1,5.0091987,1.080164
-5.229605,-0.8429842,1,1,5.665652,1.6319723
-5.154399,-0.5181761,1,1,5.3207726,1.3293056
-5.775408,-0.5616231,1,1,5.4014263,1.4438901
-6.210348,-0.38196278,1,1,5.35156,1.3718469
-5.8836107,-0.7456007,1,1,5.449373,1.3778601
-5.9969735,-0.766613,1,1,5.404896,1.339961
-6.439846,-0.5769682,1,1,5.1858644,1.1722178
-5.977326,-0.39212418,1,1,5.3886204,1.355268
-6.380231,-0.453372,1,1,5.3862786,1.4097481
-5.9121747,-0.4004202,1,1,5.717847,1.7455986
-4.842188,-0.7053995,1,1,5.2677035,1.2961681
-7.125663,0.12493992,1,1,5.338794,1.3142719
-6.342988,-0.25504208,1,1,5.2827225,1.3146932
-6.774728,-0.3564043,1,1,5.2038183,1.2350318
-6.0716414,-0.34839535,1,1,5.1603527,1.2615614
-6.2569304,-0.5031576,1,1,5.365672,1.3975661
-6.0350637,-0.5423269,1,1,5.3321686,1.3771079
-6.582531,-0.41483402,1,1,5.18293,1.2950013
-5.696476,-0.2948494,1,1,5.3531227,1.3328238
-5.7990513,-0.62769413,1,1,5.0627966,1.2299993
-5.7076936,-0.54915047,1,1,5.629699,1.5838017
-6.898552,-0.124842644,1,1,5.061261,1.1059136
-5.8232985,-0.59920025,1,1,5.2050138,1.2089324
-5.7082844,-0.35707092,1,1,5.5195017,1.5256901
-5.8135586,-0.4188614,1,1,5.3193336,1.3198922
-6.617831,-0.29816914,1,1,5.2077866,1.2188995
-7.2268105,-0.04350376,1,1,5.241073,1.219461
-5.7165613,-0.61064625,1,1,5.181058,1.1731496
-6.229125,-0.323205,1,1,5.112434,1.1701598
-6.561735,-0.25964642,1,1,5.2901273,1.2565618
-5.4848413,-0.37344456,1,1,5.2622595,1.2626383
-6.4027042,-0.36459637,1,1,5.2240715,1.2720053
-5.2895184,-0.9968691,1,1,5.329421,1.3080173
-4.483962,-0.8579607,1,1,5.1162863,1.1549208
-5.4156475,-0.498044,1,1,5.3400316,1.3654046
-5.802574,-0.64098835,1,1,5.1983194,1.178144
-5.0253572,-0.7421217,1,1,5.902745,1.9307139
-6.889989,-0.22681141,1,1,5.33856,1.2984216
-5.9251337,-0.39198208,1,1,5.1882877,1.1924944
-6.9195204,-0.33838367,1,1,5.242763,1.2742455
-5.981105,-0.37777424,1,1,5.2513022,1.3548901
-5.451249,-0.5264797,1,1,5.894556,2.1564155
-6.184576,-0.37527275,1,1,5.429543,1.3749704
-6.305243,-0.5255289,1,1,5.3771296,1.3481829
-5.889323,-0.6004305,1,1,5.4104285,1.3712702
-5.755375,-0.47204876,1,1,5.4228625,1.3720238
-7.1771727,-0.036824226,1,1,5.085453,1.1034505
-7.1925745,0.015612602,1,1,5.164372,1.1873732
-5.390505,-0.6981821,1,1,5.1200976,1.2906115
-6.088882,-0.47208214,1,1,5.5693007,1.5287199
-6.5801487,-0.41948414,1,1,5.1862855,1.1612575
-5.65674,-0.4198408,1,1,5.8334546,2.0923266
-5.90385,-0.45278263,1,1,5.3071127,1.3742769
-6.061948,-0.22330189,1,1,5.4692707,1.4063232
-6.7760983,-0.40557003,1,1,5.226722,1.2516029
-5.8797183,-0.7104559,1,1,5.477025,1.3881593
-5.9782124,-0.49553394,1,1,5.1454115,1.175837
-5.3508577,-0.6484022,1,1,5.2220755,1.2213049
-6.7230988,-0.41235256,1,1,5.1520734,1.1317792
-5.388221,-0.5590601,1,1,5.2647276,1.2905641
-6.9271746,-0.39424038,1,1,5.000628,1.0773718
-6.39289,-0.5426836,1,1,5.016615,1.038301
-5.593376,-0.63094616,1,1,5.1880636,1.1526322
-6.495988,-0.35823917,1,1,5.203261,1.27963
-6.279853,-0.79702854,1,1,4.9748864,1.1061125
-5.52662,-0.55301,1,1,5.343748,1.3358657
-6.517375,-0.50322056,1,1,4.835643,0.9046321
-5.89769,-0.21986866,1,1,5.556445,1.4599285
-6.200927,-0.79389286,1,1,4.8973646,0.94285965
-6.4889717,-0.31125736,1,1,5.3544664,1.3522754
-5.5893793,-0.40330124,1,1,5.537343,1.4653566
-6.962818,-0.23485088,1,1,5.102026,1.1376746
-5.707282,-0.740365,1,1,5.182616,1.1730833
-6.2170973,-0.41843128,1,1,5.091155,1.1303506
-6.6811895,-0.2979536,1,1,5.3617735,1.292798
-6.4646015,-0.38699055,1,1,4.9730287,1.0602176
-6.466094,-0.240304,1,1,5.17665,1.1886144
-5.779398,-0.4428196,1,1,5.569533,1.7917632
-6.9102106,-0.37489414,1,1,5.0005503,1.026994
-7.3627462,0.14605236,1,1,4.982858,0.99660707
-6.9980955,-0.22524738,1,1,4.9240737,0.96076393
-5.761517,-0.48311806,1,1,5.3324866,1.4130752
-6.879607,-0.4633112,1,1,4.941625,0.9994588
-5.7418113,-0.68310165,1,1,5.338888,1.3374577
-7.081725,0.002776146,1,1,5.101195,1.11062
-6.8878803,-0.22371006,1,1,5.274067,1.2673352
-6.44543,-0.39562702,1,1,5.3136315,1.2945175
-6.2911215,-0.3458643,1,1,5.23547,1.3928401
-6.2838182,-0.46085835,1,1,5.394178,1.3674212
-6.8699827,-0.17628574,1,1,5.273355,1.3101993
-6.554183,-0.49413967,1,1,4.87687,0.9276464
-6.2133226,-0.63756084,1,1,5.2289114,1.238723
-6.108456,-0.31291103,1,1,5.451494,1.3864737
-6.4887037,-0.7229948,1,1,5.017811,1.0887666
-5.554341,-0.32490635,1,1,5.39202,1.3873334
-6.030629,-0.57547474,1,1,5.0147305,1.062352
-5.962163,-0.45974636,1,1,5.2542553,1.2117629
-6.176388,-0.50624275,1,1,5.2940907,1.3005757
-6.2030344,-0.42130375,1,1,5.262925,1.1946762
-6.4996567,-0.45998478,1,1,5.2516346,1.259906
-4.4822245,-0.6098852,1,1,5.662306,1.6777414
-7.011509,-0.05885029,1,1,5.148257,1.2529602
-6.805026,-0.30071926,1,1,4.937265,0.9401398
-4.5986176,-0.99520206,1,1,5.821346,1.8228426
-6.3528714,-0.3226452,1,1,5.304735,1.2207713
-6.43143,-0.3917513,1,1,5.1252604,1.1385152
-6.0190926,-0.20810986,1,1,5.381364,1.402842
-6.510562,-0.26805973,1,1,5.1831646,1.1601644
-6.567464,-0.113583565,1,1,5.4549217,1.5438657
-5.685752,-0.6830263,1,1,5.3517027,1.3633075
-4.0702457,-1.1724806,1,1,5.293248,1.3347118
-5.44062,-0.5115118,1,1,5.601764,1.6220775
-7.361514,0.025317192,1,1,4.998302,1.047462
-6.0167556,-0.27909756,1,1,5.449382,1.4046347
-6.5941925,-0.43174267,1,1,4.934045,0.9988985
-6.1146584,-0.4216299,1,1,5.358094,1.321888
-6.234604,-0.5799742,1,1,5.2286973,1.2920921
-6.145191,-0.49294376,1,1,5.099497,1.138969
-6.177678,-0.6541567,1,1,5.257422,1.2011116
-6.347974,-0.23548222,1,1,5.3581843,1.4113479
-6.637905,-0.5065031,1,1,5.2004914,1.2254624
-5.0705853,-0.45237827,1,1,5.387999,1.5435896
-5.880435,-0.45189476,1,1,5.318135,1.2676384
-5.671521,-0.45811367,1,1,5.1367264,1.209239
-5.8282924,-0.41304493,1,1,5.4674187,1.43154
-6.445508,-0.37283802,1,1,4.9639688,1.0427282
-6.6130114,-0.40385532,1,1,5.3082213,1.3563619
-6.691045,-0.45046902,1,1,5.052405,1.0872338
-6.4767427,-0.52096844,1,1,4.932176,0.9451735
-6.0000772,-0.6969042,1,1,5.321608,1.5537202
-5.9659185,-0.52234364,1,1,5.4202123,1.4505391
-6.13452,-0.502182,1,1,5.238893,1.2285476
-5.9944725,-0.4146471,1,1,5.1619396,1.1056063
-6.835185,-0.4825945,1,1,4.9918656,1.0197895
-6.0997734,-0.44865322,1,1,5.234727,1.2470558
-5.756346,-0.441082,1,1,5.5810657,1.7913549
-5.8756046,-0.48722744,1,1,5.30669,1.3756363
-5.6081743,-0.61996555,1,1,5.0495186,1.0626483
-6.611554,-0.49326038,1,1,4.908268,0.9371393
-7.3282156,-0.08956814,1,1,5.1448092,1.2872255
-5.662094,-0.4094019,1,1,5.1462765,1.228059
-6.484581,-0.3324108,1,1,5.1591883,1.0720246
-6.207611,-0.45732784,1,1,5.3576155,1.2691555
-5.5560627,-0.5494299,1,1,5.3300414,1.3294449
-5.939515,-0.6028795,1,1,5.2723904,1.3286228
-5.427968,-0.61180973,1,1,5.2958174,1.2980857
-5.5544014,-0.35328388,1,1,5.520656,1.5924754
-5.606329,-0.72702503,1,1,5.3836603,1.3789043
-6.7766027,-0.25395298,1,1,5.192352,1.3550272
-7.0830793,-0.2726698,1,1,4.867037,0.919368
-7.1853514,0.03260708,1,1,5.124098,1.1617377
-6.4478197,-0.55043507,1,1,5.3441963,1.3003573
-5.439208,-0.64205647,1,1,5.332539,1.451199
-5.805354,-0.6872568,1,1,5.0169516,1.0804672
-6.0396395,-0.6451845,1,1,5.429055,1.3951509
-6.243779,-0.471097,1,1,5.1934185,1.1722891
-6.598179,-0.48102665,1,1,4.9444084,1.0010786
-6.219387,-0.5102377,1,1,5.367258,1.4056008
-6.2667265,-0.42813587,1,1,5.241406,1.4364116
-6.14408,-0.72546864,1,1,5.543298,1.5338669
-6.2276683,-0.35675383,1,1,5.057147,0.98454857
-6.2623363,-0.58049107,1,1,5.3565507,1.3371136
-6.19123,-0.4218607,1,1,5.23893,1.2032089
-6.8158407,-0.4361372,1,1,5.153393,1.1096399
-6.172118,-0.62793255,1,1,5.3052273,1.2589979
-5.3563595,-0.51838875,1,1,5.427755,1.4831853
-6.512164,-0.45063305,1,1,5.389389,1.3327742
-6.1576605,-0.2896757,1,1,5.2351995,1.2633882
-7.3282156,-0.08956814,1,1,5.1448092,1.2872255
-6.612357,-0.4527731,1,1,5.078068,1.1505966
-6.6795588,-0.19556141,1,1,5.131338,1.1777515
-6.137908,-0.7786226,1,1,5.130708,1.1461744
-6.592145,-0.5230646,1,1,4.9179316,0.9400084
-6.6565895,-0.29242802,1,1,5.220502,1.2397566
-6.24693,-0.6663122,1,1,4.8208675,0.8990762
-5.971547,-0.63398075,1,1,5.5454144,1.5146828
-6.6687098,-0.260705,1,1,4.947999,1.0449862
-6.614623,-0.3827982,1,1,4.832557,0.9072039
-5.7386355,-0.364851,1,1,5.5779433,1.5350819
-6.898552,-0.124842644,1,1,5.061261,1.1059136
-6.642228,-0.21916294,1,1,5.156701,1.1393478
-6.2385874,-0.9241266,1,1,5.007634,1.1274221
-5.799587,-0.6836567,1,1,5.425021,1.3988347
-6.346936,-0.3644724,1,1,5.3685308,1.3529384
-6.699767,-0.31857777,1,1,4.862295,0.9160104
-6.7662935,-0.29944706,1,1,5.1379933,1.2473805
-6.100319,-0.516881,1,1,5.289602,1.2298663
-6.8951597,-0.34857655,1,1,5.456928,1.4950037
-6.190916,-0.6706629,1,1,5.2936735,1.2876675
-5.2027626,-0.54960823,1,1,5.5636578,1.5047808
-5.3778353,-0.73231983,1,1,5.1974697,1.1879003
-5.813588,-0.8745203,1,1,5.1166534,1.1115007
-6.365774,-0.46810627,1,1,5.4074707,1.4160945
-6.387225,-0.20806599,1,1,5.317137,1.2073884
-7.2436743,-0.2718134,1,1,4.9563622,0.9846935
-6.553033,-0.33471775,1,1,5.124954,1.0899713
-6.7927427,-0.28341198,1,1,5.0319953,1.0354526
-7.043271,-0.24052143,1,1,4.9678636,1.0999846
-6.0012646,-0.6497545,1,1,5.633322,1.6433115
-5.364066,-0.62571716,1,1,5.544885,1.6628776
-6.6703053,-0.23180485,1,1,5.322909,1.3751731
-6.2635994,-0.56735134,1,1,5.261894,1.4858575
-6.5117817,-0.26829433,1,1,5.424154,1.4485102
-6.349153,-0.49069786,1,1,5.3600636,1.3412747
-5.879388,-0.8684168,1,1,5.291402,1.2841196
-5.6617727,-0.84382343,1,1,5.1396966,1.1148398
-6.5442553,-0.45188046,1,1,4.891009,0.9131105
-6.7396393,-0.20483494,1,1,5.3780117,1.3463621
-5.5560627,-0.5494299,1,1,5.3300414,1.3294449
-5.826619,-0.44391108,1,1,5.2550135,1.2084272
-6.863847,-0.15492916,1,1,5.1285977,1.2418795
-6.302892,-0.11090565,1,1,5.398649,1.3767478
-5.3395424,-0.4910059,1,1,5.5219483,1.7170266
-6.1325817,-0.56772137,1,1,5.3043623,1.2333491
-5.7752233,-0.5688391,1,1,5.5121374,1.6285212
-5.446554,-0.8706522,1,1,5.1646204,1.2005827
-6.985673,-0.11592388,1,1,5.14711,1.1276047
-5.89464,-0.5221634,1,1,5.395093,1.3817904
-5.8439198,-0.42169285,1,1,5.4836435,1.4996617
-5.7379513,-0.5347853,1,1,5.6678705,1.6762807
-6.0934353,-0.5564947,1,1,5.387165,1.4144511
-7.0837173,-0.15616131,1,1,4.9292,1.032912
-4.3378944,-0.75344753,1,1,5.2458878,1.3327861
-7.450919,-0.1598444,1,1,4.8483887,0.8901286
-6.775385,-0.3272524,1,1,5.3515306,1.304621
-6.418543,-0.47592258,1,1,5.1508217,1.2188973
-6.508729,-0.40865803,1,1,5.124696,1.0826807
-6.752818,-0.2769022,1,1,4.910104,0.9506476
-6.979583,-0.28096104,1,1,5.2557554,1.3655195
-6.074003,-0.45660877,1,1,5.267805,1.1889732
-5.557372,-0.5203066,1,1,5.166216,1.235532
-6.481538,-0.47414875,1,1,4.9427886,0.9462733
-5.7081976,-0.59017086,1,1,5.379857,1.3524315
-6.07667,-0.3413639,1,1,5.726674,1.7111498
-7.091445,-0.16226864,1,1,4.83206,0.8855765
-6.4947023,-0.3955946,1,1,5.078558,1.0276256
-5.213687,-0.9886484,1,1,5.2498612,1.2315898
-6.196563,-0.6155405,1,1,4.930877,1.004488
-4.9933124,-0.8721838,1,1,5.739561,1.7264633
-5.740288,-0.49226856,1,1,5.3109493,1.4467506
-5.892831,-0.44866562,1,1,5.345056,1.4047806
-4.812372,-0.86176014,1,1,5.647841,1.621021
-6.7093554,-0.39466572,1,1,5.2846107,1.2733877
-5.812784,-0.34368992,1,1,5.1641355,1.2072647
-6.876004,-0.22483921,1,1,5.426294,1.3648522
-6.5171776,-0.32963276,1,1,5.547787,1.5013819
-6.6213446,-0.4764948,1,1,5.275714,1.2355461
-6.7445955,-0.379838,1,1,5.1800065,1.151768
-5.5702877,-0.5062866,1,1,5.8181357,2.031331
-5.2774014,-0.6307726,1,1,5.3689775,1.3336957
-6.442929,-0.33223724,1,1,5.216707,1.1241333
-6.1934147,-0.3399248,1,1,5.0587263,1.0693095
-6.394806,-0.60371494,1,1,4.8863816,0.92928576
-6.343004,-0.5896673,1,1,5.169636,1.3407931
-6.446804,-0.4850855,1,1,5.348893,1.3167491
-5.7320104,-0.26599312,1,1,5.4490833,1.3835566
-6.3721213,-0.2078371,1,1,5.3243937,1.2195976
-6.7366533,-0.16585255,1,1,5.54363,1.5530303
-6.2920227,-0.5545454,1,1,5.1926513,1.3705766
-6.6775846,-0.28622913,1,1,5.1492214,1.1499932
-5.4095354,-0.723876,1,1,5.70799,1.6505041
-5.648917,-0.5589571,1,1,5.2944994,1.3179955
-5.8792686,-0.4984789,1,1,5.310527,1.3712151
-6.381836,-0.38315487,1,1,5.1222177,1.1203971
-6.4381266,-0.47040844,1,1,4.956889,1.0018799
-6.439846,-0.5769682,1,1,5.1858644,1.1722178
-6.3030453,-0.31293106,1,1,5.1592417,1.105041
-6.080428,-0.681901,1,1,5.130728,1.1272194
-5.81213,-0.51629925,1,1,5.3225393,1.3570917
-6.6015534,-0.21065998,1,1,5.4323606,1.4023883
-6.138049,-0.39484692,1,1,5.2179565,1.230089
-5.895304,-0.57003117,1,1,5.601624,1.6139851
-4.930086,-0.6205168,1,1,5.712097,1.8534179
-6.385332,-0.39796925,1,1,5.297502,1.436446
-5.7177887,-0.6387892,1,1,5.611608,1.59109
-6.702712,-0.6450052,1,1,4.965782,1.0495851
-6.2496395,-0.25693512,1,1,5.1537466,1.11535
-5.702114,-0.30930614,1,1,5.287097,1.23612
-6.5754995,-0.4670267,1,1,4.8208847,0.8994129
-4.4987307,-0.8108568,1,1,5.1641154,1.2414701
-6.931283,-0.23852253,1,1,4.9526596,0.9872024
-5.356834,-0.6528349,1,1,5.364799,1.4691288
-6.7064238,-0.34994984,1,1,5.3101315,1.3599012
-6.7637186,-0.31559086,1,1,5.175239,1.1522398
-6.811717,-0.217906,1,1,5.1867647,1.1657612
-6.4248285,-0.4602003,1,1,5.3407793,1.3357911
-7.064823,-0.020190239,1,1,5.2448144,1.2427919
-6.334757,-0.28330135,1,1,5.384535,1.3993123
-5.8514023,-0.56200504,1,1,5.2048297,1.2079082
-6.4915695,-0.25347233,1,1,5.5741453,1.5592997
-5.193325,-0.6382513,1,1,5.230747,1.2323442
-5.759186,-0.66369915,1,1,5.275986,1.2975886
-6.8906384,-0.31859684,1,1,4.9549885,0.9732747
-5.9784403,-0.4345808,1,1,5.5476604,1.4743345
-6.2364454,-0.4015169,1,1,5.135043,1.1783779
-6.4242525,-0.51006794,1,1,4.815134,0.8866687
-6.450198,-0.37217617,1,1,5.028444,1.0746624
-5.48812,-0.5543928,1,1,5.7813797,1.7074018
-6.850089,-0.21778011,1,1,5.2684283,1.2748318
-5.966586,-0.47505093,1,1,5.2068586,1.1931262
-5.8756046,-0.48722744,1,1,5.30669,1.3756363
-6.787465,-0.38893986,1,1,5.255503,1.3124111
-5.928979,-0.8448038,1,1,5.08102,1.0897069
-6.9469767,-0.4312563,1,1,5.078749,1.0595522
-6.1415195,-0.30149746,1,1,5.5725274,1.55439
-5.3396177,-0.62780476,1,1,5.2267146,1.2403119
-5.737321,-0.50669193,1,1,5.7330713,1.7659436
-5.953335,-0.4806528,1,1,5.2099886,1.1663976
-5.8751783,-0.59101963,1,1,5.366867,1.3055699
-5.647826,-0.5783663,1,1,5.248088,1.2502031
-6.4910154,-0.12383747,1,1,5.377159,1.4276531
-5.6036973,-0.7679148,1,1,5.490062,1.5296257
-5.9699535,-0.41579723,1,1,5.151959,1.1739407
-5.8866787,-0.55787754,1,1,5.521446,1.5097566
-6.1483974,-0.41675854,1,1,5.542572,1.6425414
-6.5061903,-0.4872141,1,1,4.809038,0.88820577
-7.7797537,0.15614986,1,1,4.921033,0.9416826
-6.046524,-0.38400173,1,1,5.468318,1.3933363
-6.194035,-0.3547678,1,1,5.1743693,1.1414452
-4.5741806,-0.7068033,1,1,5.222185,1.2692976
-5.716155,-0.38857555,1,1,5.3281765,1.3197503
-6.501088,-0.31751728,1,1,5.191765,1.2176294
-5.5615196,-0.75890064,1,1,5.1408434,1.2203653
-6.4277487,-0.47472858,1,1,4.967678,1.0048597
-6.530642,-0.22910023,1,1,5.1392245,1.0681767
-5.7642126,-0.56981945,1,1,5.6584735,1.6165471
-6.088089,-0.3881483,1,1,5.7438664,1.8126913
-5.942465,-0.5401144,1,1,5.388754,1.3120911
-6.2754936,-0.5148115,1,1,5.3761187,1.3657854
-6.2667265,-0.42813587,1,1,5.241406,1.4364116
-5.4571924,-0.4252329,1,1,5.6717033,1.71446
-6.38859,-0.53127766,1,1,5.217121,1.1525917
-5.8131104,-0.50630665,1,1,5.2726407,1.2550876
-5.5620704,-0.50469875,1,1,5.2090807,1.2819684
-5.7062683,-0.6655302,1,1,5.4912777,1.5262194
-5.5013,-0.85903263,1,1,5.2720337,1.334336
-6.057473,-0.4529028,1,1,5.28026,1.368463
-6.380165,-0.3666582,1,1,5.391322,1.3063889
-6.7054644,-0.39281368,1,1,4.9250884,0.98654175
-6.598029,-0.2631426,1,1,5.348586,1.3345356
-5.206745,-0.87438107,1,1,5.20312,1.189614
-6.5061903,-0.4872141,1,1,4.809038,0.88820577
-6.046959,-0.60008144,1,1,5.5218005,1.5016918
-6.0898113,-0.364316,1,1,5.149863,1.1660888
-6.5069456,-0.35130596,1,1,5.1085534,1.0535355
-6.1160903,-0.41466522,1,1,5.1385994,1.1793108
-5.81213,-0.51629925,1,1,5.3225393,1.3570917
-6.400172,-0.21631908,1,1,5.310366,1.2642508
-6.035359,-0.33297157,1,1,5.476928,1.4064765
-6.4565377,-0.44495678,1,1,5.4194803,1.3842206
-6.0104284,-0.72098637,1,1,5.271658,1.2031958
-6.940465,-0.27304745,1,1,4.866739,0.9163544
-6.56044,-0.42306423,1,1,5.097295,1.1893809
-6.308213,-0.6337824,1,1,5.200403,1.2021718
-6.6264143,-0.37362385,1,1,5.143084,1.0579984
-5.582092,-0.5847864,1,1,5.384582,1.4542055
-5.475646,-0.5597429,1,1,5.6953306,1.6915616
-5.924569,-0.7352457,1,1,4.939946,0.99977064
-5.9459705,-0.41484928,1,1,5.095517,1.1192563
-5.7908535,-0.52859974,1,1,5.2055516,1.2031505
-5.6391177,-0.4987011,1,1,5.3540816,1.357902
-5.644397,-0.54692173,1,1,5.488206,1.454143
-6.4738817,-0.4855318,1,1,4.9860735,1.069901
-5.9818354,-0.6727457,1,1,5.227932,1.2056811
-5.774994,-0.39815044,1,1,5.4942646,1.4040511
-5.8876896,-0.6027117,1,1,5.196756,1.1764889
-6.3580456,-0.5207968,1,1,4.955097,0.9912574
-6.057473,-0.4529028,1,1,5.28026,1.368463
-6.2673,-0.40523815,1,1,5.1135993,1.1327984
-6.655183,-0.36890316,1,1,4.9278255,0.945416
-5.7978153,-0.2399683,1,1,5.455484,1.3851304
-6.959716,-0.18507862,1,1,4.8740726,0.9217293
-5.9638224,-0.7466879,1,1,5.121049,1.136939
-6.7572374,-0.33360767,1,1,4.994568,1.0512373
-6.3821287,-0.6469526,1,1,5.2763934,1.2878454
-6.019622,-0.5020342,1,1,5.2146626,1.2220149
-6.051887,-0.3829279,1,1,5.3130426,1.2029607
-6.394806,-0.60371494,1,1,4.8863816,0.92928576
-6.567836,-0.41572666,1,1,4.995845,1.0353851
-6.39474,-0.47269344,1,1,4.960779,0.99858093
-6.654844,-0.3339548,1,1,5.262413,1.3979745
-5.903455,-0.44193745,1,1,5.106458,1.1277092
-6.5736284,-0.2682314,1,1,5.1851425,1.1608117
-6.4204493,-0.49649525,1,1,5.2678313,1.2139492
-6.069062,-0.74058247,1,1,5.084766,1.1494203
-5.544015,-0.63808346,1,1,5.0349045,1.0980439
-6.5577154,-0.49334812,1,1,5.207388,1.2107284
-6.4994287,-0.417655,1,1,4.934376,0.9750943
-6.394574,-0.118561745,1,1,5.5274525,1.4706562
-6.41039,-0.41102123,1,1,5.026213,1.1188984
-6.333765,-0.41094398,1,1,5.3118734,1.2353284
-5.918746,-0.69723415,1,1,5.249502,1.2358246
-6.6719084,-0.50013065,1,1,5.0669045,1.0659418
-6.129613,-0.47692013,1,1,5.0715165,1.1100914
-7.3454123,-0.3106451,1,1,4.9894457,1.0568428
-5.4756804,-0.43592548,1,1,5.177273,1.2451801
-6.959897,-0.43578815,1,1,5.074861,1.0652392
-6.885298,-0.25129604,1,1,5.2258606,1.1671169
-6.834733,-0.15614033,1,1,5.697835,1.7400538
-7.5247107,0.12199497,1,1,5.191059,1.2688627
-6.8865805,-0.11749363,1,1,5.228264,1.207674
-6.172118,-0.62793255,1,1,5.3052273,1.2589979
-5.871149,-0.50820255,1,1,5.2066154,1.1597769
-6.3819437,-0.4779272,1,1,5.4238796,1.4604385
-6.5763664,-0.38935757,1,1,5.078078,1.0128872
-6.3625355,-0.3510313,1,1,5.498797,1.5201263
-6.0780168,-0.40188694,1,1,5.185193,1.166322
-5.4706216,-0.73629856,1,1,5.340628,1.3154588
-6.536721,-0.22140598,1,1,5.3663425,1.3556287
-6.8847933,-0.3893938,1,1,4.9793606,1.0086689
-6.4646015,-0.38699055,1,1,4.9730287,1.0602176
-6.2131867,-0.4092207,1,1,5.4372373,1.4456177
-6.6824923,-0.595891,1,1,5.024194,1.0510132
-6.066106,-0.53571796,1,1,5.1154857,1.1746595
-6.5857477,-0.46768665,1,1,4.930299,0.95156884
-6.2188396,-0.33947945,1,1,5.124321,1.1926365
-6.0819445,-0.44437122,1,1,5.12358,1.1487982
-6.402484,-0.2542734,1,1,5.371796,1.4962282
-5.9614897,-0.4272375,1,1,5.2625403,1.2191951
-6.086795,-0.5857649,1,1,5.2311525,1.2059269
-6.3205647,-0.33511257,1,1,5.175289,1.1207137
-6.406724,-0.747777,1,1,5.0345306,1.046341
-6.209606,-0.4196596,1,1,5.4047565,1.3585873
-6.760412,-0.17566204,1,1,5.257763,1.2614398
-6.885298,-0.25129414,1,1,5.2258606,1.1671169
-5.343643,-0.48644733,1,1,5.3517876,1.343245
-6.0129685,-0.3273182,1,1,5.468755,1.3995512
-6.526659,-0.4678583,1,1,5.296504,1.2613382
-6.2104526,-0.41489887,1,1,5.490109,1.485034
-6.5649967,-0.43236637,1,1,5.3500576,1.4101138
-5.593976,-0.57727337,1,1,5.16386,1.3500383
-7.5073786,0.10955334,1,1,5.028145,1.0360227
-7.2329054,-0.1068697,1,1,4.9608774,0.9835942
-4.8163834,-1.1314783,1,1,5.5673633,1.4878757
-5.6616807,-0.4624796,1,1,5.261981,1.257133
-5.431307,-0.6432657,1,1,5.3709693,1.3677022
-5.943552,-0.67115116,1,1,5.4294415,1.3574004
-6.241584,-0.45717907,1,1,5.353586,1.3227756
-6.6333704,-0.3349123,1,1,5.2584176,1.3046958
-6.680421,-0.2988844,1,1,5.107316,1.1425371
-5.976265,-0.7080736,1,1,5.01297,1.0781319
-5.621113,-0.41557217,1,1,5.702401,1.6990218
-6.4645224,-0.5187254,1,1,4.8866563,0.9404855
-7.1848125,-0.07546711,1,1,5.060029,1.1092515
-6.2156463,-0.24466991,1,1,5.1487255,1.1104815
-5.8795223,-0.22834682,1,1,5.796384,1.8659017
-6.1924906,-0.46509457,1,1,5.428037,1.4387131
-5.8463492,-0.5382223,1,1,5.327897,1.4734468
-5.450563,-0.4928198,1,1,5.627576,1.6321785
-6.39474,-0.47269344,1,1,4.960779,0.99858093
-6.275408,-0.5289488,1,1,5.455702,1.461159
-6.5600233,-0.3423128,1,1,4.907242,0.9325533
-5.660144,-0.381773,1,1,5.472527,1.5185897
-6.1894884,-0.74594593,1,1,5.2559347,1.2425759
-5.9403186,-0.503294,1,1,5.1991673,1.1469531
-4.9349513,-0.45127773,1,1,5.426813,1.4889495
