mean_pred_class0,mean_pred_class1,y,y_pred,var_pred_class0,var_pred_class1,pred_prob_class0,pred_prob_class1,pred_prob_std_class0,pred_prob_std_class1
-0.62471175,-4.9515643,0,0,1.3587301,6.6885276,0.9560994,0.04390061,0.0890215,0.089021504
-0.5753901,-5.0651193,0,0,1.3532984,6.521347,0.9715342,0.028465766,0.06271615,0.06271615
-0.3214605,-6.0982423,0,0,1.2313244,6.100972,0.99251443,0.0074855746,0.013969233,0.013969232
-0.47313142,-5.5002236,0,0,1.3704889,6.719426,0.9847859,0.015214038,0.027910164,0.027910165
-0.67317295,-5.2913556,0,0,1.263385,6.24705,0.97176844,0.028231554,0.048940055,0.048940055
-0.5554278,-5.5887666,0,0,1.363107,6.6148605,0.97869754,0.021302516,0.038666192,0.03866619
-0.715286,-5.260837,0,0,1.3196018,6.3166804,0.9714498,0.028550187,0.05698813,0.05698813
-0.45708394,-5.907972,0,0,1.2927916,6.240262,0.98993075,0.010069132,0.0158666,0.0158666
-0.6814587,-5.415734,0,0,1.3717053,6.7391424,0.9684186,0.031581443,0.074769646,0.074769646
-0.40769124,-6.4084425,0,0,1.4208958,7.5288095,0.99047863,0.009521435,0.028905248,0.028905248
-0.56891274,-5.146604,0,0,1.3810861,6.852609,0.9682813,0.031718653,0.057423145,0.057423145
-0.71533823,-4.917254,0,0,1.3596714,6.653114,0.9630819,0.036918037,0.07381261,0.073812604
-4.4371614,-0.7715192,1,1,6.667063,1.3600929,0.06275631,0.93724364,0.102819204,0.10281921
-6.2175694,-0.4113927,1,1,6.80989,1.361942,0.008095235,0.99190474,0.015767036,0.015767038
-6.72476,-0.26719952,1,1,6.479366,1.3168981,0.003981234,0.9960187,0.008120266,0.008120268
-5.7146626,-0.58604145,1,1,6.426691,1.3169706,0.015294876,0.9847052,0.026530722,0.026530722
-5.4820757,-0.61613035,1,1,5.9232225,1.2187068,0.016106416,0.9838936,0.020985363,0.020985365
-6.09696,-0.44447565,1,1,6.556755,1.3241069,0.009421628,0.9905784,0.023521602,0.023521602
-5.7604628,-0.4494419,1,1,6.5507236,1.3231046,0.017895132,0.9821049,0.04133588,0.041335884
-5.537074,-0.40400672,1,1,6.9060693,1.371002,0.021741062,0.9782589,0.038799327,0.038799327
-4.0547233,-0.9289856,1,1,6.95654,1.3831785,0.10159215,0.8984079,0.14762668,0.14762668
-4.898006,-0.6628947,1,1,7.548394,1.424772,0.04289762,0.95710236,0.08361872,0.08361872
-6.6341047,-0.49763012,1,1,6.0699553,1.255923,0.0054661185,0.99453396,0.01201017,0.012010168
-4.832039,-0.8417506,1,1,5.848549,1.2183006,0.035194583,0.9648054,0.041232795,0.04123279
-5.6240788,-0.4546547,1,1,6.686288,1.3220212,0.017871836,0.9821282,0.032736506,0.032736506
-5.8637695,-0.6328945,1,1,6.4667263,1.32147,0.01606802,0.983932,0.030676825,0.030676825
-4.958474,-0.6333523,1,1,6.7730565,1.3622777,0.043711245,0.95628864,0.08528119,0.08528119
-6.4964113,-0.2440753,1,1,6.1337914,1.2574766,0.0042797364,0.99572027,0.0067540514,0.0067540505
-5.8398304,-0.53285265,1,1,6.1727986,1.2681015,0.0140294405,0.9859706,0.03599606,0.035996057
-2.8631709,-1.3084149,1,1,6.5712857,1.352288,0.27679923,0.7232007,0.24793243,0.24793243
-6.8489656,-0.39101934,1,1,6.4542675,1.2991178,0.005418164,0.99458176,0.016332475,0.016332474
-4.549513,-0.8853698,1,1,6.6885586,1.354142,0.059607945,0.9403921,0.10004083,0.10004083
-5.8162107,-0.32180548,1,1,6.1627073,1.2763574,0.011365884,0.9886341,0.01989537,0.019895367
-5.677375,-0.5397558,1,1,6.8659525,1.3639419,0.018129788,0.98187023,0.035839327,0.035839323
-6.3142643,-0.3171382,1,1,5.938284,1.235934,0.00512656,0.99487334,0.008026642,0.008026643
-5.4534626,-0.37775564,1,1,6.048135,1.2704704,0.014455814,0.9855442,0.023097565,0.023097567
